date,spy_price,msft_price,eth_price,oil_price,spy_earnings,msft_earnings,eth_fees,oil_consumption,GS3M,GS10
2018-01-02,2695.8,85.95,858.78,60.38,,,6029633.07,637495.0,1.42,2.46
2018-01-03,2713.1,86.35,942.01,61.55,,,7576743.21,637495.0,1.39,2.44
2018-01-04,2724.0,87.11,940.0,61.9,,,7217493.84,637495.0,1.39,2.46
2018-01-05,2743.2,88.19,962.77,61.41,,,6673681.98,637495.0,1.37,2.47
2018-01-08,2747.7,88.28,1129.3,61.72,,,5574568.29,637495.0,1.43,2.49
2018-01-09,2751.3,88.22,1283.7,62.87,,,7294218.7,637495.0,1.42,2.55
2018-01-10,2748.2,87.82,1248.0,63.42,,,7874410.34,637495.0,1.4,2.55
2018-01-11,2767.6,88.08,1135.5,63.68,,,7679163.17,637495.0,1.41,2.54
2018-01-12,2786.2,89.6,1257.2,64.23,,,10801264.87,637495.0,1.41,2.55
2018-01-16,2776.4,88.35,1020.1,63.67,,,4818898.03,637495.0,1.43,2.54
2018-01-17,2802.6,90.14,1017.5,63.92,,,6752099.72,637495.0,1.42,2.57
2018-01-18,2798.0,90.1,994.81,63.89,,,6884097.9,637495.0,1.43,2.62
2018-01-19,2810.3,90.0,1032.6,63.31,,,6652313.87,637495.0,1.42,2.64
2018-01-22,2833.0,91.61,995.08,63.57,,,4751765.25,637495.0,1.43,2.66
2018-01-23,2839.1,91.9,982.98,64.31,,,6062861.29,637495.0,1.42,2.63
2018-01-24,2837.5,91.82,1063.2,65.36,,,5748099.62,637495.0,1.41,2.65
2018-01-25,2839.2,92.33,1048.2,65.37,,,5505848.22,637495.0,1.4,2.63
2018-01-26,2872.9,94.06,1047.0,65.97,,,5203219.65,637495.0,1.39,2.66
2018-01-29,2853.5,93.92,1175.0,65.39,,,3221553.18,637495.0,1.43,2.7
2018-01-30,2822.4,92.74,1071.9,64.35,,,4395755.17,637495.0,1.42,2.73
2018-01-31,2823.8,95.01,1118.08,64.56,,,4553040.51,637495.0,1.44,2.72
2018-02-01,2822.0,94.26,1033.55,65.55,,,4515831.47,551408.0,1.46,2.78
2018-02-02,2762.1,91.78,920.85,65.07,,,5198787.41,551408.0,1.46,2.84
2018-02-05,2648.9,88.0,696.86,63.83,,,3720741.75,551408.0,1.49,2.77
2018-02-06,2695.1,91.33,783.83,63.11,,,4637440.14,551408.0,1.5,2.79
2018-02-07,2681.7,89.61,753.18,61.55,,,4161106.85,551408.0,1.53,2.84
2018-02-08,2581.0,85.01,805.4,60.94,,,5502781.98,551408.0,1.53,2.85
2018-02-09,2619.6,88.18,877.85,58.99,,,4568015.72,551408.0,1.53,2.83
2018-02-12,2656.0,89.13,865.62,59.08,,,4707774.05,551408.0,1.61,2.86
2018-02-13,2662.9,89.83,841.38,59.03,,,4638184.9,551408.0,1.57,2.83
2018-02-14,2698.6,90.81,919.67,60.51,,,3894887.87,551408.0,1.56,2.91
2018-02-15,2731.2,92.66,927.56,61.17,,,3832210.56,551408.0,1.56,2.9
2018-02-16,2732.2,92.0,937.5,61.55,,,3599666.18,551408.0,1.59,2.87
2018-02-20,2716.3,92.72,884.51,61.79,,,3374921.32,551408.0,1.64,2.88
2018-02-21,2701.3,91.49,839.1,61.52,,,3483705.7,551408.0,1.62,2.94
2018-02-22,2704.0,91.73,803.66,62.6,,,4030532.51,551408.0,1.61,2.92
2018-02-23,2747.3,94.06,856.65,63.41,,,2941507.37,551408.0,1.61,2.88
2018-02-26,2779.6,95.42,866.99,63.77,,,2550542.63,551408.0,1.65,2.86
2018-02-27,2744.3,94.2,871.44,62.9,,,2682413.31,551408.0,1.64,2.9
2018-02-28,2713.8,93.77,852.49,61.47,,,2616280.11,551408.0,1.63,2.87
2018-03-01,2677.7,92.85,870.04,60.8,,,2541319.27,642668.0,1.6,2.81
2018-03-02,2691.2,93.05,856.09,61.09,,,2442988.21,642668.0,1.62,2.86
2018-03-05,2720.9,93.64,850.24,62.39,,,1857255.27,642668.0,1.67,2.88
2018-03-06,2728.1,93.32,814.88,62.45,,,2206613.81,642668.0,1.65,2.88
2018-03-07,2726.8,93.86,749.98,61.02,,,2414958.67,642668.0,1.65,2.89
2018-03-08,2739.0,94.43,698.96,60.06,,,2584791.65,642668.0,1.64,2.86
2018-03-09,2786.6,96.54,725.89,61.92,,,2620390.74,642668.0,1.64,2.9
2018-03-12,2783.0,96.77,697.04,61.33,,,2214953.89,642668.0,1.68,2.87
2018-03-13,2765.3,94.41,689.57,60.75,,,2885489.42,642668.0,1.7,2.84
2018-03-14,2749.5,93.85,612.09,61.02,,,2908969.2,642668.0,1.73,2.81
2018-03-15,2747.3,94.18,610.13,61.25,,,2798757.71,642668.0,1.74,2.82
2018-03-16,2752.0,94.6,600.79,62.41,,,3198248.19,642668.0,1.75,2.85
2018-03-19,2712.9,92.89,556.16,62.13,,,2641361.47,642668.0,1.77,2.85
2018-03-20,2716.9,93.13,557.08,63.54,,,5811868.95,642668.0,1.78,2.89
2018-03-21,2711.9,92.48,560.24,64.95,,,2691030.62,642668.0,1.71,2.89
2018-03-22,2643.7,89.79,539.87,64.18,,,2872093.87,642668.0,1.69,2.83
2018-03-23,2588.3,87.18,543.42,65.71,,,2615515.54,642668.0,1.71,2.82
2018-03-26,2658.6,93.78,485.98,65.41,,,2005046.61,642668.0,1.76,2.85
2018-03-27,2612.6,89.47,448.48,65.18,,,2247244.95,642668.0,1.74,2.78
2018-03-28,2605.0,89.39,446.84,64.35,,,2331735.59,642668.0,1.7,2.77
2018-03-29,2640.9,91.27,384.12,64.87,,,2325204.99,642668.0,1.7,2.74
2018-04-02,2581.9,88.52,385.07,62.99,11299019.63,24.54,1783438.39,601151.0,1.74,2.73
2018-04-03,2614.4,89.71,415.55,63.46,11299019.63,24.54,1859380.69,601151.0,1.72,2.79
2018-04-04,2644.7,92.33,378.68,63.33,11299019.63,24.54,2067757.39,601151.0,1.68,2.79
2018-04-05,2662.8,92.38,381.52,63.54,11299019.63,24.54,2159784.45,601151.0,1.69,2.83
2018-04-06,2604.5,90.23,369.97,62.1,11299019.63,24.54,2388539.41,601151.0,1.7,2.77
2018-04-09,2613.2,90.77,399.05,63.43,11299019.63,24.54,2149137.7,601151.0,1.73,2.78
2018-04-10,2656.9,92.88,415.45,65.44,11299019.63,24.54,2474499.5,601151.0,1.71,2.8
2018-04-11,2642.2,91.86,430.14,66.74,11299019.63,24.54,3016993.0,601151.0,1.7,2.79
2018-04-12,2664.0,93.58,494.03,66.95,11299019.63,24.54,2879067.95,601151.0,1.72,2.83
2018-04-13,2656.3,93.08,493.48,67.33,11299019.63,24.54,3238898.2,601151.0,1.73,2.82
2018-04-16,2677.8,94.17,511.82,66.2,11299019.63,24.54,2792637.71,601151.0,1.76,2.83
2018-04-17,2706.4,96.07,503.19,66.51,11299019.63,24.54,4127535.57,601151.0,1.77,2.82
2018-04-18,2708.6,96.44,525.66,68.47,11299019.63,24.54,6064206.43,601151.0,1.78,2.87
2018-04-19,2693.1,96.11,567.49,68.33,11299019.63,24.54,7300995.88,601151.0,1.79,2.92
2018-04-20,2670.1,95.0,617.04,68.4,11299019.63,24.54,8256482.14,601151.0,1.78,2.96
2018-04-23,2670.3,95.35,644.13,68.47,11299019.63,24.54,2765743.17,601151.0,1.84,2.98
2018-04-24,2634.6,93.12,703.02,67.57,11299019.63,24.54,4206622.11,601151.0,1.84,3.0
2018-04-25,2639.4,92.31,617.36,67.92,11299019.63,24.54,5597654.74,601151.0,1.82,3.03
2018-04-26,2666.9,94.26,662.36,68.08,11299019.63,24.54,3507403.82,601151.0,1.79,3.0
2018-04-27,2669.9,95.82,643.97,67.98,11299019.63,24.54,3164041.21,601151.0,1.78,2.96
2018-04-30,2648.1,93.52,670.07,68.48,11299019.63,24.54,2974995.11,601151.0,1.84,2.95
2018-05-01,2654.8,95.0,671.26,67.13,11299019.63,24.54,3420321.9,627787.0,1.82,2.97
2018-05-02,2635.7,93.51,688.15,67.77,11299019.63,24.54,3285893.82,627787.0,1.81,2.97
2018-05-03,2629.7,94.07,778.95,68.26,11299019.63,24.54,4010433.34,627787.0,1.8,2.94
2018-05-04,2663.4,95.16,785.2,69.58,11299019.63,24.54,4105414.93,627787.0,1.8,2.95
2018-05-07,2672.6,96.22,754.03,70.62,11299019.63,24.54,3152754.81,627787.0,1.83,2.95
2018-05-08,2671.9,95.81,748.48,68.97,11299019.63,24.54,4886948.63,627787.0,1.84,2.97
2018-05-09,2697.8,96.94,751.62,71.05,11299019.63,24.54,4964890.94,627787.0,1.85,3.0
2018-05-10,2723.1,97.91,724.4,71.31,11299019.63,24.54,4652424.37,627787.0,1.86,2.97
2018-05-11,2727.7,97.7,676.21,70.68,11299019.63,24.54,4197085.07,627787.0,1.88,2.97
2018-05-14,2730.1,98.03,727.06,70.99,11299019.63,24.54,2760895.25,627787.0,1.9,3.0
2018-05-15,2711.4,97.32,705.73,71.37,11299019.63,24.54,2983276.48,627787.0,1.89,3.08
2018-05-16,2722.5,97.15,706.53,71.56,11299019.63,24.54,3875102.93,627787.0,1.88,3.09
2018-05-17,2720.1,96.18,668.97,71.57,11299019.63,24.54,3164367.82,627787.0,1.88,3.11
2018-05-18,2713.0,96.36,693.28,71.37,11299019.63,24.54,4116230.87,627787.0,1.87,3.06
2018-05-21,2733.0,97.6,696.85,72.35,11299019.63,24.54,2980714.59,627787.0,1.9,3.06
2018-05-22,2724.4,97.5,642.17,72.2,11299019.63,24.54,1963651.11,627787.0,1.9,3.06
2018-05-23,2733.3,98.66,577.55,71.71,11299019.63,24.54,2311863.18,627787.0,1.88,3.01
2018-05-24,2727.8,98.31,602.43,70.58,11299019.63,24.54,3032841.03,627787.0,1.87,2.98
2018-05-25,2721.3,98.36,585.39,67.78,11299019.63,24.54,2616768.66,627787.0,1.86,2.93
2018-05-29,2689.9,98.01,566.81,66.62,11299019.63,24.54,2744250.43,627787.0,1.9,2.77
2018-05-30,2724.0,98.95,557.98,68.08,11299019.63,24.54,2748031.33,627787.0,1.9,2.84
2018-05-31,2705.3,98.84,577.87,66.91,11299019.63,24.54,2893815.41,627787.0,1.89,2.83
2018-06-01,2734.6,100.79,579.3,65.77,11299019.63,24.54,3282202.91,623108.0,1.88,2.89
2018-06-04,2746.9,101.67,591.44,64.68,11299019.63,24.54,1309851.62,623108.0,1.91,2.94
2018-06-05,2748.8,102.19,608.83,65.46,11299019.63,24.54,1898666.12,623108.0,1.91,2.92
2018-06-06,2772.3,102.49,606.39,64.7,11299019.63,24.54,2057880.4,623108.0,1.91,2.97
2018-06-07,2770.4,100.88,604.71,65.89,11299019.63,24.54,2510423.38,623108.0,1.9,2.93
2018-06-08,2779.0,101.63,599.67,65.67,11299019.63,24.54,2247712.41,623108.0,1.89,2.93
2018-06-11,2782.0,101.05,531.42,66.03,11299019.63,24.54,1421787.56,623108.0,1.91,2.96
2018-06-12,2786.8,101.31,494.48,66.28,11299019.63,24.54,2165299.16,623108.0,1.89,2.96
2018-06-13,2775.6,100.85,476.17,66.52,11299019.63,24.54,3506220.06,623108.0,1.9,2.98
2018-06-14,2782.5,101.42,519.49,66.69,11299019.63,24.54,2556413.97,623108.0,1.9,2.94
2018-06-15,2779.7,100.13,487.88,64.85,11299019.63,24.54,3481814.51,623108.0,1.9,2.93
2018-06-18,2773.8,100.86,517.91,65.69,11299019.63,24.54,2508754.56,623108.0,1.91,2.92
2018-06-19,2762.6,100.86,538.22,64.9,11299019.63,24.54,4100034.87,623108.0,1.91,2.89
2018-06-20,2767.3,101.87,536.31,65.71,11299019.63,24.54,4298934.82,623108.0,1.9,2.93
2018-06-21,2749.8,101.14,526.01,64.86,11299019.63,24.54,3776403.82,623108.0,1.9,2.9
2018-06-22,2754.9,100.41,462.57,67.63,11299019.63,24.54,2904780.66,623108.0,1.89,2.9
2018-06-25,2717.1,98.39,458.76,67.04,11299019.63,24.54,1517558.89,623108.0,1.9,2.87
2018-06-26,2723.1,99.08,430.33,69.28,11299019.63,24.54,2614724.84,623108.0,1.9,2.88
2018-06-27,2699.6,97.54,442.16,71.26,11299019.63,24.54,3619364.78,623108.0,1.89,2.83
2018-06-28,2716.3,98.63,421.27,71.81,11299019.63,24.54,3918789.26,623108.0,1.89,2.84
2018-06-29,2718.4,98.61,435.37,72.46,11299019.63,24.54,3471126.35,623108.0,1.89,2.85
2018-07-02,2726.7,100.01,475.7,71.62,11545394.31,28.92,1681992.03,640813.0,1.95,2.87
2018-07-03,2713.2,99.05,461.89,71.59,11545394.31,28.92,2634938.13,640813.0,1.94,2.83
2018-07-05,2736.6,99.76,468.47,70.63,11545394.31,28.92,2518216.3,640813.0,1.92,2.84
2018-07-06,2759.8,101.16,469.9,71.57,11545394.31,28.92,2694935.47,640813.0,1.93,2.82
2018-07-09,2784.2,101.85,471.52,71.98,11545394.31,28.92,2210320.78,640813.0,1.95,2.86
2018-07-10,2793.8,102.12,432.67,72.56,11545394.31,28.92,3321067.5,640813.0,1.95,2.87
2018-07-11,2774.0,101.98,445.99,68.86,11545394.31,28.92,2811173.12,640813.0,1.93,2.85
2018-07-12,2798.3,104.19,430.84,69.35,11545394.31,28.92,2822578.04,640813.0,1.94,2.85
2018-07-13,2801.3,105.43,432.85,69.95,11545394.31,28.92,2870170.81,640813.0,1.94,2.83
2018-07-16,2798.4,104.91,479.79,67.07,11545394.31,28.92,2626273.4,640813.0,1.98,2.85
2018-07-17,2809.6,105.95,499.87,67.16,11545394.31,28.92,3981512.49,640813.0,1.98,2.86
2018-07-18,2815.6,105.12,480.0,67.75,11545394.31,28.92,4937579.82,640813.0,1.96,2.88
2018-07-19,2804.5,104.4,469.47,68.24,11545394.31,28.92,5992454.93,640813.0,1.96,2.84
2018-07-20,2801.8,106.27,449.38,68.26,11545394.31,28.92,3734835.77,640813.0,1.95,2.89
2018-07-23,2807.0,107.97,450.56,66.75,11545394.31,28.92,1964652.81,640813.0,1.96,2.96
2018-07-24,2820.4,107.66,479.88,67.19,11545394.31,28.92,2992619.27,640813.0,1.98,2.95
2018-07-25,2846.1,110.83,472.03,68.01,11545394.31,28.92,2708810.34,640813.0,1.97,2.94
2018-07-26,2837.4,109.62,462.75,68.43,11545394.31,28.92,2497696.78,640813.0,1.95,2.98
2018-07-27,2818.8,107.68,470.23,67.73,11545394.31,28.92,2829009.32,640813.0,1.96,2.96
2018-07-30,2802.6,105.37,456.64,68.95,11545394.31,28.92,2065384.31,640813.0,2.01,2.98
2018-07-31,2816.3,106.08,431.5,67.63,11545394.31,28.92,3313034.45,640813.0,1.99,2.96
2018-08-01,2813.4,106.28,420.3,66.5,11545394.31,28.92,4623261.13,662039.0,1.99,3.0
2018-08-02,2827.2,107.57,411.0,67.66,11545394.31,28.92,3834052.23,662039.0,1.98,2.98
2018-08-03,2840.3,108.04,417.58,67.35,11545394.31,28.92,3940384.82,662039.0,1.97,2.95
2018-08-06,2850.4,108.13,405.4,67.94,11545394.31,28.92,2437887.38,662039.0,2.02,2.94
2018-08-07,2858.4,108.88,378.25,68.33,11545394.31,28.92,2924894.39,662039.0,2.02,2.98
2018-08-08,2857.7,109.49,355.44,66.25,11545394.31,28.92,3857301.6,662039.0,2.02,2.96
2018-08-09,2853.6,109.67,363.34,66.14,11545394.31,28.92,5149848.98,662039.0,2.02,2.93
2018-08-10,2833.3,109.0,331.81,66.94,11545394.31,28.92,5487670.21,662039.0,2.01,2.87
2018-08-13,2821.9,108.21,284.01,66.57,11545394.31,28.92,3516883.21,662039.0,2.03,2.88
2018-08-14,2840.0,109.56,278.19,66.33,11545394.31,28.92,4243838.38,662039.0,2.04,2.89
2018-08-15,2818.4,107.66,281.12,64.46,11545394.31,28.92,4425908.31,662039.0,2.03,2.86
2018-08-16,2840.7,107.64,286.76,64.88,11545394.31,28.92,3785241.48,662039.0,2.03,2.87
2018-08-17,2850.1,107.58,316.9,65.21,11545394.31,28.92,2890278.48,662039.0,2.01,2.87
2018-08-20,2857.1,106.87,271.08,65.42,11545394.31,28.92,3553868.08,662039.0,2.03,2.82
2018-08-21,2863.0,105.98,280.9,65.84,11545394.31,28.92,3714575.72,662039.0,2.04,2.85
2018-08-22,2861.8,107.06,269.84,67.51,11545394.31,28.92,4991456.19,662039.0,2.05,2.82
2018-08-23,2857.0,107.56,276.12,67.53,11545394.31,28.92,4036462.37,662039.0,2.04,2.82
2018-08-24,2874.7,108.4,281.29,68.36,11545394.31,28.92,3749777.99,662039.0,2.05,2.82
2018-08-27,2896.7,109.6,286.57,68.54,11545394.31,28.92,2065680.7,662039.0,2.08,2.85
2018-08-28,2897.5,110.26,295.62,68.22,11545394.31,28.92,3739205.75,662039.0,2.09,2.88
2018-08-29,2914.0,112.02,288.42,69.17,11545394.31,28.92,5246977.37,662039.0,2.09,2.89
2018-08-30,2901.1,111.95,283.97,69.81,11545394.31,28.92,5713228.99,662039.0,2.07,2.86
2018-08-31,2901.5,112.33,281.94,69.37,11545394.31,28.92,4720867.82,662039.0,2.07,2.86
2018-09-04,2896.7,111.71,285.17,69.56,11545394.31,28.92,4830195.81,602523.0,2.09,2.9
2018-09-05,2888.6,108.49,228.77,68.42,11545394.31,28.92,5174234.1,602523.0,2.1,2.9
2018-09-06,2878.1,108.74,229.6,67.52,11545394.31,28.92,3437446.15,602523.0,2.09,2.88
2018-09-07,2871.7,108.21,215.6,67.55,11545394.31,28.92,4123466.41,602523.0,2.1,2.94
2018-09-10,2877.1,109.38,197.04,67.41,11545394.31,28.92,4974958.76,602523.0,2.11,2.94
2018-09-11,2887.9,111.24,185.07,69.04,11545394.31,28.92,4477177.58,602523.0,2.11,2.98
2018-09-12,2888.9,111.71,182.98,70.16,11545394.31,28.92,4326144.74,602523.0,2.12,2.97
2018-09-13,2904.2,112.91,211.0,68.41,11545394.31,28.92,7916163.64,602523.0,2.11,2.97
2018-09-14,2905.0,113.37,209.98,68.77,11545394.31,28.92,7135176.59,602523.0,2.12,2.99
2018-09-17,2888.8,112.14,196.24,68.68,11545394.31,28.92,5736636.42,602523.0,2.13,2.99
2018-09-18,2904.3,113.21,209.03,69.59,11545394.31,28.92,8924031.59,602523.0,2.13,3.05
2018-09-19,2907.9,111.7,209.74,70.77,11545394.31,28.92,12219602.68,602523.0,2.12,3.08
2018-09-20,2930.8,113.57,224.42,70.32,11545394.31,28.92,12280678.63,602523.0,2.13,3.07
2018-09-21,2929.7,114.26,247.92,70.37,11545394.31,28.92,10331065.69,602523.0,2.14,3.07
2018-09-24,2919.4,114.67,228.01,71.76,11545394.31,28.92,10345859.7,602523.0,2.18,3.08
2018-09-25,2915.6,114.45,219.04,72.1,11545394.31,28.92,10852046.12,602523.0,2.17,3.1
2018-09-26,2906.0,113.98,214.35,71.41,11545394.31,28.92,11276199.17,602523.0,2.16,3.06
2018-09-27,2914.0,114.41,229.15,71.96,11545394.31,28.92,10307906.0,602523.0,2.14,3.06
2018-09-28,2914.0,114.37,221.77,73.06,11545394.31,28.92,10415265.46,602523.0,2.15,3.05
2018-10-01,2924.6,115.61,231.77,75.14,11774309.08,26.82,4019294.75,644360.0,2.19,3.09
2018-10-02,2923.4,115.15,225.84,75.04,11774309.08,26.82,7531620.87,644360.0,2.19,3.05
2018-10-03,2925.5,115.17,220.51,76.24,11774309.08,26.82,8658451.88,644360.0,2.19,3.15
2018-10-04,2901.6,112.79,222.57,74.25,11774309.08,26.82,7114408.85,644360.0,2.18,3.19
2018-10-05,2885.6,112.13,228.34,74.26,11774309.08,26.82,6116529.26,644360.0,2.18,3.23
2018-10-08,2884.4,110.85,229.84,74.17,11774309.08,26.82,4924808.49,644360.0,2.18,3.23
2018-10-09,2880.3,112.26,228.25,74.81,11774309.08,26.82,6094935.81,644360.0,2.21,3.21
2018-10-10,2785.7,106.16,226.3,73.03,11774309.08,26.82,5793094.17,644360.0,2.23,3.22
2018-10-11,2728.4,105.91,190.89,70.81,11774309.08,26.82,5670605.81,644360.0,2.22,3.14
2018-10-12,2767.1,109.57,196.7,71.18,11774309.08,26.82,7666495.3,644360.0,2.23,3.15
2018-10-15,2750.8,107.6,214.26,71.61,11774309.08,26.82,8077778.21,644360.0,2.27,3.16
2018-10-16,2809.9,111.0,215.06,71.76,11774309.08,26.82,15895402.68,644360.0,2.26,3.16
2018-10-17,2809.2,110.71,213.46,69.7,11774309.08,26.82,39764025.54,644360.0,2.27,3.19
2018-10-18,2768.8,108.5,206.58,68.71,11774309.08,26.82,29907808.97,644360.0,2.27,3.17
2018-10-19,2767.8,108.66,204.97,69.28,11774309.08,26.82,13760557.27,644360.0,2.26,3.2
2018-10-22,2755.9,109.63,206.77,69.36,11774309.08,26.82,8959024.86,644360.0,2.3,3.2
2018-10-23,2740.7,108.1,205.68,66.62,11774309.08,26.82,14437576.51,644360.0,2.29,3.17
2018-10-24,2656.1,102.32,205.12,66.96,11774309.08,26.82,18321310.39,644360.0,2.29,3.1
2018-10-25,2705.6,108.3,204.11,67.44,11774309.08,26.82,15090692.9,644360.0,2.29,3.14
2018-10-26,2658.7,106.96,204.58,67.75,11774309.08,26.82,17429246.98,644360.0,2.28,3.08
2018-10-29,2641.2,103.85,197.05,67.21,11774309.08,26.82,14068989.35,644360.0,2.3,3.08
2018-10-30,2682.6,103.73,197.39,66.31,11774309.08,26.82,15166413.84,644360.0,2.29,3.12
2018-10-31,2711.7,106.81,198.59,65.44,11774309.08,26.82,16450083.09,644360.0,2.29,3.15
2018-11-01,2740.4,105.92,198.17,63.81,11774309.08,26.82,16385470.24,623226.0,2.27,3.14
2018-11-02,2723.1,106.16,202.66,63.28,11774309.08,26.82,13907626.22,623226.0,2.28,3.22
2018-11-05,2738.3,107.51,210.67,63.21,11774309.08,26.82,10363866.29,623226.0,2.32,3.2
2018-11-06,2755.4,107.72,220.22,62.34,11774309.08,26.82,17929130.22,623226.0,2.31,3.22
2018-11-07,2813.9,111.96,218.8,61.82,11774309.08,26.82,18850194.77,623226.0,2.32,3.22
2018-11-08,2806.8,111.75,212.87,60.86,11774309.08,26.82,21967812.64,623226.0,2.3,3.24
2018-11-09,2781.0,109.57,211.39,60.36,11774309.08,26.82,13656562.66,623226.0,2.31,3.19
2018-11-12,2726.2,106.87,212.79,60.08,11774309.08,26.82,11698066.05,623226.0,2.31,3.19
2018-11-13,2722.2,106.94,210.44,55.84,11774309.08,26.82,13004880.38,623226.0,2.34,3.14
2018-11-14,2701.6,104.97,187.46,56.44,11774309.08,26.82,15972839.23,623226.0,2.33,3.12
2018-11-15,2730.2,107.28,184.1,56.68,11774309.08,26.82,15470333.37,623226.0,2.32,3.11
2018-11-16,2736.3,108.29,177.01,56.68,11774309.08,26.82,15207747.72,623226.0,2.31,3.08
2018-11-19,2690.7,104.62,150.12,57.2,11774309.08,26.82,12406791.52,623226.0,2.34,3.06
2018-11-20,2641.9,101.71,132.92,53.57,11774309.08,26.82,18614766.75,623226.0,2.34,3.06
2018-11-21,2649.9,103.11,137.72,54.8,11774309.08,26.82,24148870.94,623226.0,2.36,3.06
2018-11-23,2632.6,103.07,124.64,50.59,11774309.08,26.82,32801943.24,623226.0,2.36,3.05
2018-11-26,2673.4,106.47,110.08,51.8,11774309.08,26.82,21075881.65,623226.0,2.37,3.07
2018-11-27,2682.2,107.14,111.18,51.73,11774309.08,26.82,23543591.61,623226.0,2.36,3.06
2018-11-28,2743.8,111.12,122.74,50.49,11774309.08,26.82,17987843.97,623226.0,2.35,3.06
2018-11-29,2737.8,110.19,117.85,51.62,11774309.08,26.82,18819113.32,623226.0,2.32,3.03
2018-11-30,2760.2,110.89,113.77,51.09,11774309.08,26.82,17101422.4,623226.0,2.32,3.01
2018-12-03,2790.4,112.09,108.66,53.14,11774309.08,26.82,10799110.15,630152.0,2.34,2.98
2018-12-04,2700.1,108.52,110.09,53.46,11774309.08,26.82,15090104.07,630152.0,2.38,2.91
2018-12-06,2695.9,109.19,90.86,51.7,11774309.08,26.82,12267014.87,630152.0,2.36,2.87
2018-12-07,2633.1,104.82,93.27,52.81,11774309.08,26.82,13902397.89,630152.0,2.35,2.85
2018-12-10,2637.7,107.59,90.17,51.2,11774309.08,26.82,9901975.88,630152.0,2.37,2.85
2018-12-11,2636.8,108.59,88.32,51.84,11774309.08,26.82,21173212.9,630152.0,2.37,2.89
2018-12-12,2651.1,109.08,89.62,51.36,11774309.08,26.82,21538728.02,630152.0,2.39,2.91
2018-12-13,2650.5,109.45,86.31,52.83,11774309.08,26.82,12002910.2,630152.0,2.38,2.91
2018-12-14,2599.9,106.03,83.81,51.47,11774309.08,26.82,10496708.61,630152.0,2.37,2.89
2018-12-17,2545.9,102.89,94.37,50.2,11774309.08,26.82,6797012.71,630152.0,2.36,2.86
2018-12-18,2546.2,103.97,100.66,46.6,11774309.08,26.82,8846156.93,630152.0,2.34,2.82
2018-12-19,2507.0,103.69,99.37,48.17,11774309.08,26.82,9526643.63,630152.0,2.35,2.77
2018-12-20,2467.4,101.51,114.61,46.19,11774309.08,26.82,11215992.28,630152.0,2.34,2.79
2018-12-21,2416.6,98.23,108.18,45.89,11774309.08,26.82,12564781.07,630152.0,2.34,2.79
2018-12-24,2351.1,94.13,139.23,42.82,11774309.08,26.82,10268136.5,630152.0,2.41,2.74
2018-12-26,2467.7,100.56,130.06,46.54,11774309.08,26.82,14645747.65,630152.0,2.39,2.81
2018-12-27,2488.8,101.18,114.56,44.9,11774309.08,26.82,16696088.25,630152.0,2.36,2.77
2018-12-28,2485.7,100.39,136.61,45.6,11774309.08,26.82,18448982.06,630152.0,2.35,2.72
2018-12-31,2506.8,101.57,131.9,45.72,11846258.21,30.09,15476018.35,630152.0,2.4,2.69
2019-01-02,2510.0,101.12,152.95,46.86,11846258.21,30.09,23803035.89,639064.0,2.37,2.66
2019-01-03,2447.9,97.4,146.94,47.4,11846258.21,30.09,25079609.84,639064.0,2.36,2.56
2019-01-04,2531.9,101.93,152.86,48.28,11846258.21,30.09,23429283.3,639064.0,2.37,2.67
2019-01-07,2549.7,102.06,149.96,48.82,11846258.21,30.09,21456364.66,639064.0,2.41,2.7
2019-01-08,2574.4,102.8,148.41,50.11,11846258.21,30.09,27494333.6,639064.0,2.41,2.73
2019-01-09,2585.0,104.27,148.79,52.69,11846258.21,30.09,22435166.18,639064.0,2.4,2.74
2019-01-10,2596.6,103.6,125.63,52.91,11846258.21,30.09,26482613.95,639064.0,2.38,2.74
2019-01-11,2596.3,102.8,125.15,51.91,11846258.21,30.09,25979150.86,639064.0,2.38,2.71
2019-01-14,2582.6,102.05,127.53,50.8,11846258.21,30.09,20094194.76,639064.0,2.4,2.71
2019-01-15,2610.3,105.01,119.62,52.39,11846258.21,30.09,22946472.67,639064.0,2.4,2.72
2019-01-16,2616.1,105.38,121.72,52.61,11846258.21,30.09,36302842.79,639064.0,2.38,2.73
2019-01-17,2636.0,106.12,122.03,52.36,11846258.21,30.09,31554561.36,639064.0,2.37,2.75
2019-01-18,2670.7,107.71,119.34,54.04,11846258.21,30.09,28723040.2,639064.0,2.36,2.79
2019-01-22,2632.9,105.68,118.23,53.01,11846258.21,30.09,33184040.27,639064.0,2.38,2.74
2019-01-23,2638.7,106.71,116.84,52.92,11846258.21,30.09,32861789.86,639064.0,2.36,2.76
2019-01-24,2642.3,106.2,116.71,53.42,11846258.21,30.09,42342110.42,639064.0,2.32,2.72
2019-01-25,2664.8,107.17,115.5,53.98,11846258.21,30.09,43590955.74,639064.0,2.34,2.76
2019-01-28,2643.8,105.08,105.82,52.29,11846258.21,30.09,31130537.17,639064.0,2.37,2.75
2019-01-29,2640.0,102.94,104.79,53.6,11846258.21,30.09,35727018.5,639064.0,2.37,2.72
2019-01-30,2681.1,106.38,108.52,54.47,11846258.21,30.09,37664300.97,639064.0,2.37,2.7
